"","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N"
"84",0.273096282,0.471667478,0.265627537,2.114466634,3.715213509,0.213508686,0.180061698,5.516317584,0.182172431,1.200357201,0.357363208,0.334632245,0.279103751,0.274557558,0.804676084,0.936515668,1.521026141,1.163825296,0.41678844,0.576717,0.220003247,0.326514044,0.182821887,1.030524436,2.028088975,0.95112843,0.208962494,0.23948693,0.619418737,0.143854522,0.393083293,1.962656275,0.573469719,0.435135574,0.445202143,0.783081669,0.591329761,0.359961033,0.737782107,0.330573145,0.318882936,0.426855009,0.338366618,0.161589854,0.967161137,0.148794021,1.675348205,0.296455668,0.353414109,1.414222625,0.141999774,0.177782811,0.177103386,0.122183218,0.145396897,0.185596195,0.176197486,0.115841921,0.269391915,0.15151172,0.609670479,0.267353641,1.765711697,2.499150719,0.175178349,1.350809648,0.830596761,0.189559506,0.177782811,0.164307553,0.122183218,0.136564375,0.496999207,0.20054354,0.223643981,0.241648737,1.093760616
"85",0.280754566,0.441501104,0.276941601,2.030905077,3.307846679,0.218543046,0.195865944,5.148705599,0.179811359,1.389524383,0.380493679,0.366847281,0.292795505,0.28115593,0.770820791,0.834236404,1.407585792,1.364639775,0.403772828,0.567930965,0.233995585,0.373068433,0.211117801,0.973309251,1.753361429,0.90828818,0.22054987,0.235199679,0.593016255,0.146297411,0.391330524,1.738310255,0.547862733,0.454746137,0.513947421,0.809753161,0.657234598,0.38671483,0.595023078,0.35902067,0.339554485,0.457957054,0.416616496,0.158055556,0.840138889,0.154305556,1.826527778,0.31875,0.298472222,1.217916667,0.145972222,0.189861111,0.182777778,0.122083333,0.134166667,0.166527778,0.179166667,0.12375,0.280972222,0.169861111,0.539861111,0.275694444,1.675972222,2.413888889,0.177777778,1.415555556,0.805972222,0.208611111,0.201388889,0.184583333,0.122083333,0.156944444,0.454027778,0.220555556,0.265138889,0.246666667,1.020138889
"86",0.272919064,0.42654392,0.26371308,1.95818949,3.094744918,0.212696586,0.178174147,4.782508631,0.179324895,1.202915228,0.370924434,0.321442271,0.261219793,0.270042194,0.730724971,0.81549674,1.337744534,1.153049482,0.387418489,0.529535865,0.209819716,0.349252014,0.227080936,0.94380514,1.659762179,0.890678941,0.204449559,0.24357499,0.569236671,0.13981588,0.379363253,1.676064442,0.522056003,0.427119294,0.48849252,0.73782125,0.606252397,0.36306099,0.574223245,0.34867664,0.335059455,0.418296893,0.358074415,0.153122807,0.895157895,0.15522807,1.807298246,0.302596491,0.33922807,1.266385965,0.169122807,0.188912281,0.183017544,0.12322807,0.144842105,0.183157895,0.173333333,0.125473684,0.269192982,0.149754386,0.623017544,0.284070175,1.746245614,2.459087719,0.189614035,1.421192982,0.821333333,0.201824561,0.221333333,0.205333333,0.12322807,0.167017544,0.503017544,0.196070175,0.280140351,0.253333333,1.070175439
"87",0.258342707,0.425384327,0.258155231,1.88863892,2.989876265,0.202662167,0.176040495,4.794338208,0.171353581,1.134233221,0.343457068,0.310086239,0.258342707,0.267154106,0.721409824,0.809898763,1.302774653,1.058117735,0.391451069,0.522872141,0.214660667,0.315710536,0.177915261,0.897450319,1.665729284,0.873453318,0.202849644,0.226471691,0.553243345,0.143794526,0.368391451,1.652230971,0.504874391,0.41376078,0.454068241,0.717472816,0.578365204,0.331833521,0.54855643,0.318897638,0.319272591,0.418822647,0.336707912,0.15313522,0.909853548,0.151855538,1.702402957,0.299587658,0.352907721,1.293615811,0.143182141,0.193800654,0.171761695,0.128394711,0.146452439,0.191241291,0.170482013,0.121569743,0.282667425,0.15043367,0.62235177,0.284373667,1.702402957,2.434949524,0.208730272,1.365846723,0.815583677,0.206597469,0.201763117,0.199061567,0.128394711,0.172757003,0.4773212,0.200625622,0.256505048,0.249537893,1.109910422
"88",0.268021287,0.429608128,0.320754717,1.961780358,2.996371553,0.240203193,0.198355104,4.693517175,0.191340106,1.338896952,0.349782293,0.330188679,0.298016449,0.287614901,0.747701984,0.772859216,1.301886792,1.298742138,0.408079342,0.597484277,0.258587325,0.364054185,0.204644412,0.932027092,1.554668602,0.871311079,0.223512337,0.253991292,0.56507015,0.160135462,0.406386067,1.606676343,0.53217223,0.479196904,0.599419448,0.858490566,0.699564586,0.373004354,0.615626512,0.369617804,0.381228834,0.484034833,0.411707789,0.151304037,0.767238299,0.155234012,1.745087531,0.327974277,0.302608074,1.13022508,0.136834584,0.207216863,0.178099321,0.1257592,0.129689175,0.158985352,0.157377635,0.138263666,0.258127903,0.154519471,0.58270811,0.279742765,1.662379421,2.312968917,0.194355127,1.372811718,0.795998571,0.234548053,0.224365845,0.214005002,0.1257592,0.19274741,0.487852805,0.22865309,0.302429439,0.296713112,1.030546624
"89",0.256469501,0.400878004,0.280268022,1.878465804,2.842652495,0.220425139,0.190850277,4.547597043,0.18461183,1.201478743,0.347735675,0.360212569,0.271950092,0.28142329,0.715110906,0.751848429,1.252772643,1.13909427,0.385628466,0.572550832,0.237985213,0.337569316,0.216959335,0.8525878,1.489833641,0.829944547,0.205868762,0.253003697,0.541127542,0.146950092,0.382393715,1.562384473,0.515480591,0.447088725,0.523567468,0.771950092,0.624537893,0.340110906,0.575554529,0.337569316,0.350970425,0.479205176,0.340110906,0.137191275,0.812511267,0.155579593,1.758247701,0.297638363,0.311880296,1.134847665,0.143500992,0.193437894,0.18081846,0.129439337,0.146024878,0.188209843,0.164052641,0.127816838,0.292049757,0.175950964,0.659816117,0.318911123,1.737696052,2.357851091,0.201730665,1.378042185,0.796106003,0.205877051,0.23327925,0.212547323,0.129439337,0.165134307,0.508202632,0.240310078,0.298359474,0.3070128,1.049936903
"90",0.254681648,0.424859551,0.280898876,1.875,2.769662921,0.236657303,0.195224719,4.558988764,0.187265918,1.22261236,0.341994382,0.32326779,0.284878277,0.281132959,0.726357678,0.783941948,1.299391386,1.092462547,0.415964419,0.559222846,0.251170412,0.3417603,0.234316479,0.887640449,1.555009363,0.85159176,0.212078652,0.252106742,0.542134831,0.157069288,0.384129213,1.582162921,0.507724719,0.450140449,0.505383895,0.787453184,0.638108614,0.323970037,0.648642322,0.326310861,0.343164794,0.439606742,0.367743446,0.147897623,0.843875686,0.152102377,1.653016453,0.303656307,0.32321755,1.154844607,0.137842779,0.1976234,0.168921389,0.126142596,0.146800731,0.181170018,0.167641682,0.127239488,0.283546618,0.160329068,0.627605119,0.290493601,1.684095064,2.371480804,0.21535649,1.361060329,0.788848263,0.203656307,0.247349177,0.214442413,0.126142596,0.17440585,0.48190128,0.242961609,0.326142596,0.291590494,1.135283364
"91",0.380144642,0.602629849,0.305588429,2.231426693,3.650887574,0.223011177,0.161078238,4.482445759,0.19947403,1.257593688,0.385798817,0.296120973,0.283892176,0.24904668,0.840631164,0.738856016,1.630243261,1.153451677,0.403813281,0.746219592,0.274424721,0.332412886,0.147666009,1.189612097,2.625641026,1.284418146,0.218408941,0.268639053,0.629980276,0.136620644,0.429191321,2.248652202,0.63339908,0.487047995,0.483629191,0.872583826,0.595529257,0.390927022,0.548849441,0.319921105,0.297961867,0.441420118,0.373175542,0.165613499,1.071522811,0.120061107,1.494965627,0.237414068,0.295535032,0.867231442,0.102284564,0.125269079,0.178112631,0.123394209,0.147628637,0.185820429,0.164294146,0.098395945,0.226650927,0.12138046,0.541976252,0.259981946,1.215957225,2.101312409,0.156586348,1.212624123,0.857648774,0.249566002,0.127421707,0.119297271,0.123394209,0.121727658,0.401985973,0.116797445,0.159155614,0.157905701,1.026248177
"92",0.371998425,0.597821808,0.299698202,2.214145125,3.711192757,0.197743078,0.160083978,4.503083585,0.188557932,1.285789267,0.376590999,0.291562787,0.280934261,0.23750164,0.832043039,0.721690067,1.593754101,1.161527359,0.42396011,0.726413856,0.267418974,0.329615536,0.144338013,1.207321874,2.570003936,1.237895289,0.217687967,0.261907886,0.621571972,0.13685868,0.424091327,2.220705944,0.673008791,0.483925994,0.489437082,0.917333683,0.588374229,0.397323186,0.539036872,0.338407033,0.30087915,0.438262695,0.377509513,0.169898558,1.066800083,0.120212546,1.451107584,0.245669726,0.295562763,0.884687047,0.106203851,0.132012974,0.18487337,0.127389414,0.149679111,0.189634946,0.16058243,0.091229039,0.22082672,0.12380098,0.559243668,0.266717273,1.214339935,2.111586502,0.17065765,1.242426334,0.870126285,0.258643296,0.123041888,0.121385688,0.127389414,0.130425782,0.392933545,0.116900145,0.167897316,0.155061762,0.991166931
"93",0.35694374,0.582108464,0.296756209,2.157881399,3.606436898,0.196401419,0.157121135,4.446908262,0.176507856,1.297769894,0.364546376,0.282437912,0.272301064,0.233020781,0.799543842,0.688291941,1.561074506,1.111885454,0.384313229,0.677521541,0.258109478,0.327927015,0.142802838,1.163203244,2.54270147,1.199822605,0.210086163,0.280283832,0.604916371,0.130131779,0.419285352,2.140268626,0.620501774,0.465408008,0.456791688,0.866447035,0.580334516,0.386087177,0.524581855,0.310314242,0.290420679,0.427521541,0.347820578,0.165853323,1.100419273,0.11815245,1.412536944,0.233349371,0.299127088,0.973881366,0.101450271,0.122276445,0.180768438,0.12598804,0.146058148,0.185236099,0.167777854,0.096020345,0.225582514,0.121795312,0.566774349,0.269365592,1.222764451,2.085229225,0.153962472,1.280912778,0.864595505,0.26022407,0.124682109,0.119458382,0.12598804,0.136435494,0.390267372,0.114165922,0.163860059,0.150594543,0.995876005
"94",0.353026168,0.558195537,0.286402312,2.104029539,3.186546797,0.218012522,0.168084765,4.091025847,0.178840905,1.228768663,0.361855836,0.285920694,0.273077541,0.23486916,0.780382084,0.65837213,1.474072885,1.045432654,0.395248033,0.668646653,0.302135174,0.337614384,0.154117836,1.039653235,2.252689035,1.182854391,0.217049286,0.250120405,0.604751967,0.138866592,0.422379194,1.992615187,0.568148981,0.496387863,0.507144004,0.8195537,0.599775245,0.384973511,0.536201638,0.315620485,0.30052978,0.429764007,0.399100979,0.148957299,0.991062562,0.115103367,1.368601607,0.233637266,0.269928681,0.756522524,0.090638259,0.126658843,0.166561343,0.114651982,0.133881015,0.167464115,0.166561343,0.101742349,0.217116548,0.111402004,0.558544732,0.233817821,1.228401192,2.002708315,0.149950348,1.121513045,0.832174777,0.236074749,0.133249075,0.122957479,0.114651982,0.127742168,0.375191839,0.129818543,0.185248714,0.169721044,0.991694502
"95",0.353194201,0.551537359,0.289150868,2.090648399,3.318623546,0.19499761,0.161860762,4.05751155,0.183367851,1.193085869,0.358929425,0.275131432,0.268440338,0.234347618,0.774892465,0.652381711,1.483033296,1.023418831,0.385215867,0.653815517,0.263979608,0.332324359,0.166799426,1.005257289,2.285008762,1.176198821,0.209494982,0.240879401,0.573841007,0.133821889,0.413414051,1.943603632,0.61908555,0.490998885,0.519515692,0.802453401,0.588816314,0.377728214,0.537199299,0.317508364,0.298231639,0.427592799,0.391906962,0.145038168,1.024232203,0.115036393,1.350967513,0.233978342,0.260074561,0.782442748,0.095242322,0.12835079,0.178235399,0.118941949,0.143884254,0.17193325,0.165364814,0.096307474,0.224214451,0.111663412,0.592934493,0.238150186,1.231759276,1.985354163,0.158441328,1.161370495,0.833570034,0.250310669,0.130569856,0.127108113,0.118941949,0.123468844,0.376797444,0.121516066,0.17326469,0.169092846,0.987040653
"96",0.337189307,0.54244177,0.280287635,2.037986556,3.183992496,0.210098484,0.156323277,4.051117711,0.172893544,1.224949195,0.347506644,0.27434735,0.264186337,0.232921682,0.728935438,0.625762076,1.428169454,1.035016414,0.377677036,0.649835861,0.296701579,0.327966234,0.149132406,0.999687353,2.230733156,1.163670471,0.206972018,0.237455057,0.577614507,0.134906988,0.40503361,1.934031577,0.566671877,0.480381429,0.480694075,0.785993434,0.587931843,0.367516023,0.549476317,0.307800531,0.312802876,0.420978584,0.369391902,0.147064057,1.051512456,0.121619217,1.332384342,0.240747331,0.266903915,0.844217082,0.093238434,0.122419929,0.168950178,0.119128114,0.138879004,0.170373665,0.171797153,0.093149466,0.224466192,0.112455516,0.562099644,0.244039146,1.261120996,1.967615658,0.15133452,1.152580071,0.846886121,0.256761566,0.128113879,0.119395018,0.119128114,0.127402135,0.383896797,0.122597865,0.175355872,0.165391459,0.983807829
"97",0.336896354,0.508493987,0.276961252,1.966214927,3.008016797,0.220843672,0.16682573,3.632945219,0.163199084,1.25195648,0.342622638,0.273525482,0.260736782,0.23325062,0.718648597,0.598587517,1.338614239,0.95571674,0.412865051,0.642298149,0.264363428,0.33021569,0.173888147,0.908379462,1.978812751,1.065279634,0.209391105,0.244130559,0.521282688,0.147928994,0.396258828,1.710250048,0.521282688,0.483680092,0.502004199,0.754724184,0.588852835,0.362855507,0.511548005,0.307310555,0.299293758,0.417064325,0.393968315,0.133600917,0.906422018,0.116972477,1.269380734,0.227178899,0.244151376,0.705045872,0.084518349,0.12293578,0.163417431,0.113990826,0.136926606,0.168004587,0.155275229,0.102408257,0.209977064,0.099311927,0.556766055,0.233944954,1.192087156,1.907224771,0.152752294,1.122018349,0.788990826,0.233830275,0.156536697,0.133256881,0.113990826,0.127293578,0.36146789,0.14266055,0.183830275,0.180733945,0.961697248
"98",0.321071496,0.504621769,0.265610262,1.89718921,2.894736842,0.200150915,0.166006414,3.586493115,0.16789285,1.161478966,0.34295416,0.267119411,0.257875872,0.230333899,0.704961328,0.587059045,1.330692322,0.954159593,0.372571213,0.653838898,0.26240332,0.322580645,0.149594416,0.878324844,1.944916054,1.073571024,0.207696661,0.232031692,0.521222411,0.141671383,0.391058291,1.690435767,0.520467836,0.482927749,0.540464063,0.747594793,0.579701943,0.368043765,0.521976985,0.309186946,0.305414073,0.41992077,0.405961139,0.133761551,0.896439035,0.11753437,1.257606491,0.229546991,0.243745774,0.707572684,0.093306288,0.124070318,0.165314402,0.11933739,0.14288934,0.158102321,0.157876944,0.099166103,0.204755465,0.098715348,0.577417174,0.247802569,1.204755465,1.897115168,0.160581474,1.133310796,0.796033356,0.248816768,0.144466982,0.135677259,0.11933739,0.129254,0.347532116,0.129141312,0.197318008,0.186837954,0.941852603
"99",0.342356378,0.532229796,0.276144109,1.967478092,3.083349562,0.219279455,0.172151899,3.806037001,0.173515093,1.19707887,0.350730282,0.274196689,0.269522882,0.234274586,0.736514119,0.606815969,1.363972736,0.992405063,0.380136319,0.663485881,0.271665044,0.335540409,0.161441091,0.90691334,1.99006816,1.104576436,0.209347614,0.245374878,0.568451801,0.144303797,0.413242454,1.750730282,0.55248296,0.525608569,0.524634859,0.7781889,0.613242454,0.375462512,0.569620253,0.319182084,0.320934761,0.430379747,0.414995131,0.142710472,0.946155601,0.119666895,1.281428245,0.226899384,0.227013461,0.788272872,0.092744695,0.127652293,0.162445813,0.119780972,0.144193475,0.17008898,0.168149669,0.09650924,0.206593657,0.103011636,0.569472964,0.238078941,1.234200319,1.949463838,0.169746749,1.132329455,0.806297057,0.270590919,0.154232261,0.133356149,0.119780972,0.124344057,0.38329911,0.129933835,0.190166553,0.181040383,0.974218572
"100",0.346938776,0.510950722,0.290691887,1.933300149,2.783723245,0.234693878,0.183175709,3.426331508,0.174962668,1.481085117,0.355151817,0.290691887,0.268043803,0.254106521,0.714036834,0.599552016,1.330761573,0.941015431,0.414136386,0.658038825,0.277750124,0.352414136,0.163763066,0.907416625,1.842956695,1.039323046,0.223245396,0.245644599,0.533847685,0.161772026,0.411149826,1.652314584,0.552513688,0.555002489,0.603534097,0.822050772,0.667745147,0.407416625,0.579392733,0.340965655,0.348183176,0.469387755,0.473867596,0.130839718,0.864954184,0.119272946,1.204746883,0.227880427,0.250713535,0.714285714,0.074658254,0.11897251,0.150818687,0.123178609,0.142106054,0.174553102,0.17951029,0.097942016,0.190926844,0.087276551,0.603274748,0.251164188,1.206098843,1.935256121,0.181312904,1.138350608,0.805017275,0.25446898,0.178909419,0.151269341,0.123178609,0.14030344,0.366080817,0.141054529,0.221270843,0.221571278,0.95253117
"101",0.345346062,0.484486874,0.274701671,1.876849642,2.681861575,0.197374702,0.183770883,3.293317422,0.172792363,1.177804296,0.36849642,0.282577566,0.263245823,0.242004773,0.688782816,0.56778043,1.262529833,0.899761337,0.386634845,0.600954654,0.277804296,0.334128878,0.159427208,0.834844869,1.764916468,1.020286396,0.218138425,0.234606205,0.503341289,0.1575179,0.403579952,1.556085919,0.5424821,0.521718377,0.600238663,0.77875895,0.625536993,0.396420048,0.557279236,0.335799523,0.341527446,0.455131265,0.471837709,0.131277533,0.833039648,0.11938326,1.160058737,0.233039648,0.229368576,0.694713656,0.084434655,0.137004405,0.153597651,0.131571219,0.146402349,0.168135095,0.178854626,0.098531571,0.183994126,0.095301028,0.598091043,0.264757709,1.204992658,1.910132159,0.182966226,1.136417034,0.805433186,0.266960352,0.156387665,0.147283407,0.131571219,0.143759178,0.385315712,0.140675477,0.220558003,0.197063142,0.939353891
"102",0.311823001,0.477068449,0.249596681,1.815164785,2.529154183,0.196358608,0.194053929,3.286471537,0.180225858,1.240147499,0.320811247,0.264577091,0.247292003,0.231620189,0.684028578,0.540677575,1.230698318,0.885227011,0.35906891,0.602903895,0.259737267,0.334869786,0.161557963,0.805254667,1.683567642,0.968425905,0.209495275,0.277022355,0.49942383,0.143351003,0.391334409,1.551740032,0.509794884,0.537220558,0.551740032,0.777137589,0.613735884,0.389951602,0.537911961,0.316432358,0.3247292,0.442498271,0.448490436,0.134276682,0.871895228,0.11982538,1.180189673,0.233177781,0.242510914,0.727532741,0.087159416,0.130663857,0.150835466,0.130362788,0.149781725,0.17221135,0.179437001,0.104169803,0.190426012,0.094686136,0.614933012,0.261779317,1.229263887,1.949721511,0.198855939,1.187415324,0.823423152,0.285112148,0.191780822,0.153695619,0.130362788,0.141201264,0.369411411,0.146018365,0.221285564,0.208941743,0.970344724
"103",0.321612903,0.494193548,0.303225806,1.916774194,2.633870968,0.227419355,0.197741935,3.155483871,0.189677419,2.192903226,0.364516129,0.303870968,0.28516129,0.272580645,0.742258065,0.598709677,1.272258065,0.872903226,0.408709677,0.651935484,0.302580645,0.357096774,0.186774194,0.829354839,1.661290323,0.990645161,0.233225806,0.25483871,0.516774194,0.173870968,0.429354839,1.508709677,0.543225806,0.603870968,0.721935484,0.904193548,0.733225806,0.468064516,0.693870968,0.379677419,0.403548387,0.530645161,0.549354839,0.118490967,0.818101311,0.125398512,1.102196245,0.219447396,0.226354942,0.714311017,0.073680482,0.120616366,0.145235565,0.117428268,0.136556854,0.150371945,0.168614949,0.106269926,0.183846971,0.08554729,0.615302869,0.267977329,1.219093163,1.847679773,0.173928445,1.076691463,0.787637265,0.253985122,0.173042862,0.132128941,0.117428268,0.156216791,0.325008856,0.144172866,0.222281261,0.204215374,0.890187744
"104",0.317186054,0.480407282,0.284480099,1.839247146,2.545819192,0.211663067,0.18389386,2.932428263,0.175563098,1.298364702,0.342486887,0.279851898,0.270904042,0.248997223,0.69669855,0.556309781,1.233878433,0.821659981,0.405121876,0.684048133,0.291885221,0.350817649,0.177105832,0.772909596,1.563406356,0.95927183,0.213514347,0.23881518,0.468682505,0.178031472,0.410058624,1.432582536,0.527614934,0.607219994,0.705337859,0.873495835,0.690836162,0.440296205,0.608145634,0.378278309,0.394014193,0.496451712,0.534094415,0.120907674,0.802529014,0.121600554,1.090940585,0.207517755,0.218257405,0.684392863,0.076043651,0.142906634,0.149662221,0.123852416,0.154512385,0.159016109,0.156591027,0.10670362,0.186904556,0.090074485,0.602286506,0.262601767,1.224839771,1.80807206,0.195738784,1.114498528,0.801143253,0.286679369,0.161441192,0.148103239,0.123852416,0.171141521,0.326866447,0.13840291,0.226745193,0.214446562,0.889485536
"105",0.295302013,0.451998833,0.27866939,1.708491392,2.341406478,0.210388095,0.181791655,2.833965568,0.168077035,1.122556172,0.329734462,0.269623577,0.259410563,0.233440327,0.687773563,0.52173913,1.151152612,0.800700321,0.392179749,0.588853224,0.266997374,0.333819667,0.163116428,0.731835425,1.494309892,0.888824044,0.201634082,0.227604319,0.44966443,0.156113219,0.390137146,1.466005252,0.497519697,0.561132186,0.641085498,0.82141815,0.643419901,0.416690983,0.565800992,0.34986869,0.374963525,0.48584768,0.503063904,0.132627423,0.843682699,0.128499641,1.116654702,0.216618808,0.229361091,0.71051687,0.084350323,0.13603733,0.144113424,0.129576454,0.155778894,0.163854989,0.161880833,0.102656138,0.183058148,0.088478105,0.629576454,0.265075377,1.249820531,1.886216798,0.206030151,1.19005743,0.831299354,0.29684135,0.188980617,0.149856425,0.129576454,0.155599426,0.378858579,0.143575018,0.229002154,0.211234745,0.930904523
